Warehouse,Location,Loc_Type,Item,Replen Level,Replen Qty,Uom,Capacity Qty,Pick Put Id,Class Id,Fwd Qty,Current Utilized,Notfwd Qty,Potential Utilized,Pallet Type,Pick Trans Qty,TripQty,CO_Qty,Disabled,STO
335,A3015NV1,P,EW0446-268,0,14,EA,14,PALLT,RAILS,12,0.8571,0,0.8571,3.5 X 7  PAL3D,32,0,18,Active,12
335,A3011CV1,P,H162-14,48,16,EA,64,PALLT,PAL5H,63,0.9844,544,9.4844,5 x 5 wood pallet,50,264,343,Active,63
335,A3016MF1,P,H556-01A,0,8,EA,8,PALLT,PAL5H,3,0.375,15,2.25,5 x 5 wood pallet,89,1,75,Active,3
335,A3017NU1,P,H556-44,0,7,EA,7,PALLT,PAL3H,2,0.2857,0,0.2857,3.5 X 5  PAL3H,88,0,89,Active,2
335,A3012HU1,P,H556-70,15,15,EA,30,PALLT,PAL5H,22,0.7333,0,0.7333,5 x 7 ORANGE,77,5,70,Active,22
335,A3017PM1,P,H615-44,0,5,EA,5,PALLT,PAL3H,2,0.4,25,5.4,3.5 X 7  PAL3D,94,23,224,Active,2
335,A3017RQ1,P,H615-70,0,6,EA,6,PALLT,PAL3H,3,0.5,24,4.5,3.5 X 7  PAL3D,79,21,213,Active,3
335,A3017MB1,P,H632-44,0,4,EA,4,PALLT,PAL3H,4,1.0,4,2.0,3.5 X 7  PAL3D,50,7,45,Active,4
335,A3012DK1,P,H632-70,9,9,EA,18,PALLT,PAL5H,12,0.6667,9,1.1667,5 x 7 ORANGE,56,14,48,Active,12
335,A3016DK1,P,H675-11,0,16,EA,16,PALLT,PAL5H,2,0.125,0,0.125,5 x 5 wood pallet,8,0,9,Active,2
335,A3017HJ1,P,H675-17,0,10,EA,10,PALLT,PAL3H,1,0.1,3,0.4,3.5 X 7  PAL3D,31,9,29,Active,1
335,A3017DC1,P,H675-44,0,8,EA,8,PALLT,PAL3H,5,0.625,0,0.625,3.5 X 7  PAL3D,41,9,37,Active,5
335,A3013GJ1,P,H737-60,8,4,EA,12,PALLT,PAL3H,9,0.75,136,12.0833,3.5 X 7  PAL3D,0,0,0,Active,9
335,A3012KU1,P,H737-60R,16,16,EA,32,PALLT,PAL5H,26,0.8125,14,1.25,5 x 7 ORANGE,0,0,0,Active,26
335,A3017KB1,P,H743-134,0,8,EA,8,PALLT,PAL3H,0,0.0,66,8.25,3.5 X 7  PAL3D,124,128,222,Active,0
335,A3017KR1,P,H743-34,0,7,EA,7,PALLT,PAL3H,7,1.0,0,1.0,3.5 X 7  PAL3D,170,75,404,Active,4
335,A3017HD1,P,H743-34W9,0,7,EA,7,PALLT,PAL3H,3,0.4286,0,0.4286,3.5 X 7  PAL3D,0,2,3,Active,3
335,A3011KN1,P,H743-70,18,9,EA,27,PALLT,PAL5H,19,0.7037,54,2.7037,5 x 5 wood pallet,196,79,414,Active,19
335,A3011KA1,P,H769-21,2,2,EA,4,PALLT,PAL3H,4,1.0,10,3.5,3.5 X 7  PAL3D,10,12,51,Active,4
335,A3017KV1,P,H769-70,0,8,EA,8,PALLT,PAL3H,2,0.25,16,2.25,3.5 X 7  PAL3D,13,14,88,Active,2
335,A3014EM1,P,L100074,0,24,EA,24,PALLT,PAL5H,4,0.1667,72,3.1667,5 x 5 wood pallet,29,2,85,Active,4
335,A3013LF1,P,L100664,72,24,EA,96,PALLT,PAL5H,67,0.6979,0,0.6979,5 x 5 wood pallet,53,52,22,Active,67
335,A3014DZ1,P,L100724,0,24,EA,24,PALLT,PAL5H,15,0.625,120,5.625,5 x 5 wood pallet,77,14,149,Active,15
335,A3014KN1,P,L100744,0,16,EA,16,PALLT,PAL5H,10,0.625,108,7.375,5 x 5 wood pallet,41,20,4,Active,10
335,A3016JE1,P,L100764,0,24,EA,24,PALLT,PAL5H,19,0.7917,120,5.7917,5 x 5 wood pallet,43,113,14,Active,19
335,A3014HS1,P,L100804,0,24,EA,24,PALLT,PAL5H,20,0.8333,72,3.8333,5 x 5 wood pallet,14,61,9,Active,20
335,A3014JF1,P,L100814,0,16,EA,16,PALLT,PAL5H,5,0.3125,110,7.1875,5 x 5 wood pallet,22,65,7,Active,5
335,A3010CZ1,P,L100824,0,16,EA,16,PALLT,PAL5H,16,1.0,128,9.0,5 x 5 wood pallet,53,1,105,Active,16
335,A3014KR1,P,L100834,0,24,EA,24,PALLT,PAL5H,13,0.5417,72,3.5417,5 x 5 wood pallet,37,29,69,Active,13
335,A3014KM1,P,L100844,0,24,EA,24,PALLT,PAL5H,5,0.2083,24,1.2083,5 x 5 wood pallet,15,29,11,Active,5
335,A3013KG1,P,L117964,72,36,EA,108,PALLT,PAL5H,101,0.9352,504,5.6019,5 x 5 wood pallet,33,29,17,Active,101
335,A3014HB1,P,L121854,0,24,CN,24,PALLT,PAL5H,15,0.625,0,0.625,5 x 5 wood pallet,82,1,41,Active,15
335,A3014KK1,P,L123874,0,24,EA,24,PALLT,PAL5H,12,0.5,0,0.5,5 x 5 wood pallet,22,5,14,Active,12
335,A3014DA1,P,L123894,0,32,EA,32,PALLT,PAL5H,12,0.375,96,3.375,5 x 5 wood pallet,145,57,12,Active,12
335,A3014HP1,P,L177904,0,64,CN,64,PALLT,PAL5H,25,0.3906,0,0.3906,5 x 5 wood pallet,52,13,15,Active,25
335,A3017PA1,P,L177974,0,24,CN,24,PALLT,PAL3H,16,0.6667,24,1.6667,3.5 X 7  PAL3D,21,29,25,Active,16
335,A3015KM1,P,L177984,0,36,CN,36,PALLT,PAL5H,11,0.3056,40,1.4167,5 x 7 ORANGE,33,5,64,Active,11
335,A3016EU1,P,L177994,0,30,CN,30,PALLT,PAL5H,11,0.3667,180,6.3667,5 x 5 wood pallet,62,21,181,Active,11
335,A3011HS1,P,L178034,48,24,CN,72,PALLT,PAL5H,70,0.9722,120,2.6389,5 x 5 wood pallet,120,15,57,Active,70
335,A3013KA1,P,L180024,80,40,EA,120,PALLT,PAL3H,114,0.95,40,1.2833,3.5 X 5  PAL3H,76,8,159,Active,114
335,A3014DN1,P,L180094,0,48,EA,48,PALLT,PAL5H,48,1.0,516,11.75,5 x 5 wood pallet,94,153,417,Active,48
335,A3014FZ1,P,L200204,0,48,EA,48,PALLT,PAL5H,31,0.6458,54,1.7708,5 x 5 wood pallet,91,0,10,Active,31
335,A3011DW1,P,L204024,60,30,CN,90,PALLT,PAL5H,66,0.7333,0,0.7333,5 x 5 wood pallet,73,41,27,Active,66
335,A3016FA1,P,L204064,0,30,CN,30,PALLT,PAL5H,19,0.6333,0,0.6333,5 x 5 wood pallet,42,14,9,Active,19
335,A3014FJ1,P,L204074,0,28,CN,28,PALLT,PAL5H,2,0.0714,97,3.5357,5 x 5 wood pallet,25,68,10,Active,2
335,A3016MG1,P,L204174,0,28,CN,28,PALLT,PAL5H,15,0.5357,0,0.5357,5 x 5 wood pallet,17,3,17,Active,15
335,A3016JN1,P,L204194,0,48,EA,48,PALLT,PAL5H,12,0.25,0,0.25,5 x 5 wood pallet,33,0,6,Active,12
335,A3017LG1,P,L204464,0,30,CN,30,PALLT,PAL3H,25,0.8333,30,1.8333,3.5 X 5  PAL3H,70,55,4,Active,25
335,A3017QP1,P,L204514,0,24,CN,24,PALLT,PAL3H,6,0.25,48,2.25,3.5 X 5  PAL3H,13,52,9,Active,6
335,A3014CM1,P,L204554,0,28,CN,28,PALLT,PAL5H,20,0.7143,56,2.7143,5 x 5 wood pallet,116,91,0,Active,20
335,A3016LM1,P,L207294,0,24,EA,24,PALLT,PAL5H,20,0.8333,159,7.4583,5 x 5 wood pallet,60,75,10,Active,20
335,A3014GV1,P,L207304,0,32,EA,32,PALLT,PAL5H,24,0.75,32,1.75,5 x 5 wood pallet,37,0,28,Active,24
335,A3017CA1,P,L207314,0,24,EA,24,PALLT,PAL3H,21,0.875,90,4.625,3.5 X 5  PAL3H,33,64,10,Active,21
335,A3014ED1,P,L207354,0,24,EA,24,PALLT,PAL5H,17,0.7083,48,2.7083,5 x 5 wood pallet,41,46,20,Active,17
335,A3016CL1,P,L207394,0,20,EA,20,PALLT,PAL5H,14,0.7,100,5.7,5 x 5 wood pallet,98,75,16,Active,14
335,A3014FF1,P,L207434,0,24,EA,24,PALLT,PAL5H,21,0.875,69,3.75,5 x 5 wood pallet,26,67,36,Active,21
335,A3017EA1,P,L207454,0,18,EA,18,PALLT,PAL3H,5,0.2778,161,9.2222,3.5 X 5  PAL3H,66,93,16,Active,5
335,A3012MD1,P,L207464,48,24,EA,72,PALLT,PAL5H,28,0.3889,0,0.3889,5 x 5 wood pallet,79,26,8,Active,28
335,A3017NK1,P,L207474,0,18,EA,18,PALLT,PAL3H,14,0.7778,54,3.7778,3.5 X 5  PAL3H,37,55,19,Active,14
335,A3016EY1,P,L207484,0,32,EA,32,PALLT,PAL5H,22,0.6875,0,0.6875,5 x 5 wood pallet,208,12,30,Active,22
335,A3013EG1,P,L207494,72,24,EA,96,PALLT,PAL5H,50,0.5208,0,0.5208,5 x 5 wood pallet,181,6,70,Active,50
335,A3016FP1,P,L207504,0,27,EA,27,PALLT,PAL5H,4,0.1481,48,1.9259,5 x 5 wood pallet,82,22,10,Active,4
335,A3014GB1,P,L207514,0,12,EA,12,PALLT,PAL5H,10,0.8333,48,4.8333,5 x 5 wood pallet,16,13,8,Active,10
335,A3011DK1,P,L207534,54,27,EA,81,PALLT,PAL5H,4,0.0494,0,0.0494,5 x 5 wood pallet,42,4,4,Active,4
335,A3016EW1,P,L207564,0,27,EA,27,PALLT,PAL5H,15,0.5556,120,5.0,5 x 5 wood pallet,117,12,4,Active,15
335,A3017GC1,P,L207574,0,12,EA,12,PALLT,PAL3H,2,0.1667,60,5.1667,3.5 X 5  PAL3H,39,55,30,Active,2
335,A3016EN1,P,L207584,0,24,EA,24,PALLT,PAL5H,20,0.8333,88,4.5,5 x 5 wood pallet,100,77,27,Active,20
335,A3014GM1,P,L207594,0,24,EA,24,PALLT,PAL5H,17,0.7083,153,7.0833,5 x 5 wood pallet,119,110,33,Active,17
335,A3016KD1,P,L207604,0,36,EA,36,PALLT,PAL5H,16,0.4444,36,1.4444,5 x 5 wood pallet,54,44,8,Pillars,16
335,A3014JD1,P,L207614,0,16,EA,16,PALLT,PAL5H,7,0.4375,13,1.25,5 x 5 wood pallet,14,7,0,Active,7
335,A3017NF1,P,L207624,0,8,EA,8,PALLT,PAL3H,4,0.5,64,8.5,3.5 X 5  PAL3H,33,0,129,Active,4
335,A3014GP1,P,L207634,0,16,EA,16,PALLT,PAL5H,16,1.0,32,3.0,5 x 5 wood pallet,14,18,0,Active,16
335,A3014HC1,P,L207644,0,12,EA,12,PALLT,PAL5H,2,0.1667,72,6.1667,5 x 5 wood pallet,18,31,46,Active,2
335,A3016CA1,P,L207664,0,16,EA,16,PALLT,PAL5H,14,0.875,16,1.875,5 x 5 wood pallet,38,45,52,Active,14
335,A3014CT1,P,L207674,0,12,EA,12,PALLT,PAL5H,1,0.0833,168,14.0833,5 x 5 wood pallet,28,149,22,Active,1
335,A3017QG1,P,L208124,0,30,EA,30,PALLT,PAL3H,28,0.9333,120,4.9333,3.5 X 5  PAL3H,129,62,0,Active,28
335,A3017CF1,P,L208254,0,20,EA,20,PALLT,PAL3H,12,0.6,220,11.6,3.5 X 5  PAL3H,41,107,46,Active,12
335,A3016HZ1,P,L208294,0,24,EA,24,PALLT,PAL5H,3,0.125,72,3.125,5 x 5 wood pallet,22,68,7,Active,3
335,A3015MF1,P,L208431,0,30,EA,30,PALLT,PAL5H,8,0.2667,25,1.1,5 x 7 ORANGE,143,66,24,Active,8
335,A3014LA1,P,L208454,0,50,EA,50,PALLT,PAL5H,10,0.2,0,0.2,5 x 5 wood pallet,33,5,15,Active,10
335,A3014GW1,P,L208464,0,48,EA,48,PALLT,PAL5H,4,0.0833,90,1.9583,5 x 5 wood pallet,27,4,12,Active,4
335,A3016LK1,P,L208514,0,24,EA,24,PALLT,PAL5H,8,0.3333,72,3.3333,5 x 5 wood pallet,42,0,35,Active,8
335,A3012FB1,P,L235341,48,24,EA,72,PALLT,PAL5H,63,0.875,272,4.6528,5 x 5 wood pallet,52,281,7,Active,63
335,A3014LJ1,P,L235344,0,16,CN,16,PALLT,PAL5H,0,0.0,221,13.8125,5 x 5 wood pallet,47,121,18,Active,0
335,A3014JK1,P,L235584,0,20,CN,20,PALLT,PAL5H,1,0.05,0,0.05,5 x 5 wood pallet,135,3,20,Active,1
335,A3016EV1,P,L235634,0,24,EA,24,PALLT,PAL5H,13,0.5417,72,3.5417,5 x 5 wood pallet,82,13,34,Active,13
335,A3016KG1,P,L235684,0,24,EA,24,PALLT,PAL5H,9,0.375,38,1.9583,5 x 5 wood pallet,4,6,0,Active,9
335,A3014CF1,P,L235694,0,24,EA,24,PALLT,PAL5H,5,0.2083,262,11.125,5 x 5 wood pallet,74,87,42,Active,5
335,A3016HA1,P,L235714,0,24,EA,24,PALLT,PAL5H,17,0.7083,72,3.7083,5 x 5 wood pallet,31,51,20,Active,17
335,A3016GN1,P,L235754,0,36,EA,36,PALLT,PAL5H,4,0.1111,108,3.1111,5 x 5 wood pallet,80,55,10,Active,4
335,A3016JB1,P,L235761,0,12,EA,12,PALLT,PAL5H,2,0.1667,228,19.1667,5 x 5 wood pallet,21,133,41,Active,2
335,A3014HL1,P,L235774,0,20,EA,20,PALLT,PAL5H,8,0.4,49,2.85,5 x 5 wood pallet,8,56,4,Active,8
335,A3016FK1,P,L235804,0,24,EA,24,PALLT,PAL5H,16,0.6667,0,0.6667,5 x 5 wood pallet,45,0,17,Active,16
335,A3016DC1,P,L235824,0,27,EA,27,PALLT,PAL5H,27,1.0,161,6.963,5 x 5 wood pallet,28,156,72,Active,27
335,A3016GB1,P,L235851,0,8,EA,8,PALLT,PAL5H,3,0.375,0,0.375,5 x 5 wood pallet,24,2,5,Active,3
335,A3015HN1,P,L235874,0,18,EA,18,PALLT,PAL5H,12,0.6667,53,3.6111,5 x 7 ORANGE,8,65,0,Active,12
335,A3016HK1,P,L235921,0,24,EA,24,PALLT,PAL5H,11,0.4583,0,0.4583,5 x 5 wood pallet,0,11,0,Active,11
335,A3013EJ1,P,L235954,72,24,EA,96,PALLT,PAL5H,73,0.7604,0,0.7604,5 x 5 wood pallet,57,60,9,Active,73
335,A3013DC1,P,L235964,48,24,EA,72,PALLT,PAL5H,70,0.9722,196,3.6944,5 x 5 wood pallet,0,30,4,Active,70
335,A3016EB1,P,L235974,0,24,EA,24,PALLT,PAL5H,20,0.8333,240,10.8333,5 x 5 wood pallet,19,40,16,Active,20
335,A3012EP1,P,L235984,90,30,EA,120,PALLT,PAL5H,57,0.475,0,0.475,5 x 5 wood pallet,163,46,28,Active,57
335,A3016DG1,P,L235994,0,12,EA,12,PALLT,PAL5H,6,0.5,22,2.3333,5 x 5 wood pallet,19,24,10,Active,6
335,A3012GS1,P,L236004,48,16,EA,64,PALLT,PAL5H,36,0.5625,0,0.5625,5 x 5 wood pallet,28,2,0,Active,36
335,A3014FT1,P,L236024,0,16,EA,16,PALLT,PAL5H,5,0.3125,29,2.125,5 x 5 wood pallet,20,24,12,Active,5
335,A3012MK1,P,L236034,48,24,EA,72,PALLT,PAL5H,61,0.8472,96,2.1806,5 x 5 wood pallet,31,30,31,Active,61
335,A3014KL1,P,L243004,0,24,CN,24,PALLT,PAL5H,7,0.2917,312,13.2917,5 x 5 wood pallet,77,314,0,Active,7
335,A3014CY1,P,L243164,0,16,CN,16,PALLT,PAL5H,5,0.3125,88,5.8125,5 x 5 wood pallet,14,87,9,Active,5
335,A3016LG1,P,L243344,0,28,CN,28,PALLT,PAL5H,19,0.6786,28,1.6786,5 x 5 wood pallet,67,45,0,Active,19
335,A3014DB1,P,L243654,0,20,CN,20,PALLT,PAL5H,20,1.0,40,3.0,5 x 5 wood pallet,63,39,16,Active,20
335,A3016MB1,P,L243664,0,24,CN,24,PALLT,PAL5H,11,0.4583,120,5.4583,5 x 5 wood pallet,114,151,86,Active,11
335,A3014JU1,P,L316984,0,24,CN,24,PALLT,PAL5H,11,0.4583,0,0.4583,5 x 5 wood pallet,45,8,8,Active,11
335,A3014KE1,P,L317004,0,36,EA,36,PALLT,PAL5H,28,0.7778,36,1.7778,5 x 5 wood pallet,12,58,42,Pillars,28
335,A3011EV1,P,L317044,72,24,EA,96,PALLT,PAL3H,60,0.625,0,0.625,3.5 X 5  PAL3H,65,55,2,Active,60
335,A3014GC1,P,L317054,0,24,EA,24,PALLT,PAL5H,15,0.625,38,2.2083,5 x 5 wood pallet,34,36,8,Active,15
335,A3016EZ1,P,L318924,0,24,CN,24,PALLT,PAL5H,23,0.9583,0,0.9583,5 x 5 wood pallet,29,11,6,Active,23
335,A3014JN1,P,L329011,0,12,EA,12,PALLT,PAL5H,10,0.8333,33,3.5833,5 x 5 wood pallet,21,85,29,Active,10
335,A3016DU1,P,L329101,0,8,EA,8,PALLT,PAL5H,8,1.0,160,21.0,5 x 5 wood pallet,14,86,9,Active,8
335,A3017DX1,P,L329104,0,24,EA,24,PALLT,PAL3H,10,0.4167,120,5.4167,3.5 X 7  PAL3D,130,80,34,Active,10
335,A3017HM1,P,L329111,0,16,EA,16,PALLT,PAL3H,15,0.9375,80,5.9375,3.5 X 7  PAL3D,30,66,24,Active,15
335,A3016EH1,P,L329121,0,8,EA,8,PALLT,PAL5H,5,0.625,80,10.625,5 x 5 wood pallet,19,25,5,Active,5
335,A3013FJ1,P,L429034,84,42,EA,126,PALLT,PAL5H,73,0.5794,0,0.5794,5 x 5 wood pallet,50,72,0,Active,73
335,A3014HW1,P,L429044,0,24,EA,24,PALLT,PAL5H,10,0.4167,144,6.4167,5 x 5 wood pallet,31,57,0,Active,10
335,A3014HM1,P,L429064,0,24,EA,24,PALLT,PAL5H,10,0.4167,72,3.4167,5 x 5 wood pallet,28,28,28,Active,10
335,A3016FT1,P,L429084,0,27,EA,27,PALLT,PAL5H,21,0.7778,24,1.6667,5 x 5 wood pallet,24,20,10,Active,21
335,A3014MM1,P,L430324,0,24,EA,24,PALLT,PAL5H,7,0.2917,48,2.2917,5 x 5 wood pallet,19,4,142,Active,7
335,A3011LK1,P,L430674,144,48,EA,192,PALLT,PAL5H,162,0.8438,144,1.5938,5 x 5 wood pallet,147,252,52,Active,162
335,A3014LE1,P,L430744,0,32,EA,32,PALLT,PAL5H,2,0.0625,64,2.0625,5 x 5 wood pallet,120,51,13,Active,2
335,A3016CQ1,P,L430794,0,32,EA,32,PALLT,PAL5H,17,0.5313,184,6.2813,5 x 5 wood pallet,83,75,240,Active,17
335,A3014EL1,P,L430824,0,24,EA,24,PALLT,PAL5H,4,0.1667,0,0.1667,5 x 5 wood pallet,92,4,12,Active,4
335,A3014CP1,P,L430844,0,24,EA,24,PALLT,PAL5H,5,0.2083,78,3.4583,5 x 5 wood pallet,49,78,88,Active,5
335,A3014DC1,P,L430854,0,36,EA,36,PALLT,PAL5H,30,0.8333,0,0.8333,5 x 5 wood pallet,28,2,14,Active,30
335,A3014DF1,P,L430884,0,16,EA,16,PALLT,PAL5H,10,0.625,16,1.625,5 x 5 wood pallet,30,9,12,Active,10
335,A3014EQ1,P,L430894,0,24,EA,24,PALLT,PAL5H,5,0.2083,0,0.2083,5 x 5 wood pallet,6,0,10,Active,5
335,A3013DU1,P,L430914,24,12,EA,36,PALLT,PAL3H,28,0.7778,106,3.7222,3.5 X 5  PAL3H,7,109,22,Active,28
335,A3016JD1,P,L430924,0,24,EA,24,PALLT,PAL5H,17,0.7083,0,0.7083,5 x 5 wood pallet,27,17,4,Active,17
335,A3016EX1,P,L430944,0,24,EA,24,PALLT,PAL5H,9,0.375,150,6.625,5 x 5 wood pallet,43,134,100,Active,9
335,A3016MN1,P,L430954,0,12,EA,12,PALLT,PAL5H,5,0.4167,82,7.25,3.5 X 5  PAL3H,28,87,87,Active,5
335,A3014CJ1,P,L431414,0,36,EA,36,PALLT,PAL5H,13,0.3611,144,4.3611,5 x 5 wood pallet,76,13,133,Active,13
335,A3016JF1,P,L431604,0,16,CN,16,PALLT,PAL5H,16,1.0,37,3.3125,5 x 5 wood pallet,37,19,32,Active,16
335,A3015DT1,P,L725059,0,16,EA,16,PALLT,PAL5H,15,0.9375,0,0.9375,5 x 7 ORANGE,32,15,8,Active,15
335,A3015HW1,P,L725089,0,21,EA,21,PALLT,PAL5H,11,0.5238,44,2.619,5 x 7 ORANGE,21,35,11,Active,11
335,A3015HK1,P,L725119,0,21,EA,21,PALLT,PAL5H,1,0.0476,25,1.2381,5 x 7 ORANGE,24,4,9,Active,1
335,A3014LN1,P,L734031,0,24,EA,24,PALLT,PAL5H,12,0.5,0,0.5,5 x 5 wood pallet,13,4,18,Workspace,12
335,A3012DB1,P,L734251,36,18,EA,54,PALLT,PAL3H,39,0.7222,162,3.7222,3.5 X 5  PAL3H,17,171,28,Active,39
335,A3016DJ1,P,M00402,0,40,CS,40,PALLT,PAL5H,26,0.65,20,1.15,5 x 5 wood pallet,0,0,0,Active,26
335,A3016HQ1,P,M00403,0,32,CS,32,PALLT,PAL5H,7,0.2188,52,1.8438,5 x 5 wood pallet,12,4,3,Active,7
335,A3016DL1,P,M00404US,0,32,CS,32,PALLT,PAL5H,20,0.625,30,1.5625,5 x 5 wood pallet,9,3,1,Active,20
335,A3014EX1,P,M00503,0,24,CS,24,PALLT,PAL5H,16,0.6667,74,3.75,5 x 5 wood pallet,13,6,4,Active,16
335,A3016CC1,P,M00504US,0,24,CS,24,PALLT,MATT,22,0.9167,54,3.1667,5 x 5 wood pallet,1,3,3,Active,22
335,A3014JJ1,P,M00603,0,16,CS,16,PALLT,PAL5H,8,0.5,98,6.625,5 x 5 wood pallet,2,19,9,Active,8
335,A3016CK1,P,M00604US,0,24,CS,24,PALLT,MATT,19,0.7917,78,4.0417,5 x 5 wood pallet,2,17,2,Active,19
335,A3016HD1,P,M00604W2,0,24,CS,24,PALLT,PAL5H,8,0.3333,77,3.5417,5 x 5 wood pallet,4,16,30,Active,8
335,A3017PN1,P,M1X1142,0,10,EA,10,PALLT,PAL3H,5,0.5,20,2.5,3.5 X 7  PAL3D,9,0,14,Active,5
335,A3017FX1,P,M1X1242,0,10,EA,10,PALLT,PAL5H,5,0.5,30,3.5,3.5 X 7  PAL3D,6,0,14,Active,5
335,A3014HY1,P,M20311US,0,12,EA,12,PALLT,MATT,7,0.5833,0,0.5833,5 x 5 wood pallet,11,24,20,Active,7
335,A3015FS1,P,M20331W2,0,12,EA,12,PALLT,MATT,1,0.0833,0,0.0833,5 x 7 ORANGE,50,21,100,Active,1
335,A3013EM1,P,M30131W2,24,12,EA,36,PALLT,MATT,2,0.0556,0,0.0556,5 x 7 ORANGE,11,2,2,Active,2
335,A3015HJ1,P,M40641W2,0,12,EA,12,PALLT,MATT,2,0.1667,8,0.8333,5 x 7 ORANGE,0,0,1,Active,2
335,A3015FH1,P,M41031W2,0,12,EA,12,PALLT,MATT,7,0.5833,0,0.5833,5 x 7 ORANGE,19,0,78,Active,7
335,A3015KN1,P,M41241US,0,9,EA,9,PALLT,MATT,4,0.4444,9,1.4444,5 x 7 ORANGE,39,0,39,Active,4
335,A3013DF1,P,M41241W2,9,9,EA,18,PALLT,MATT,16,0.8889,0,0.8889,5 x 7 ORANGE,17,15,62,Active,16
335,A3015NW1,P,M60X32US,0,15,EA,15,PALLT,RAILS,11,0.7333,15,1.7333,3.5 X 7  PAL3D,32,5,40,Active,11
335,A3017PU1,P,M60X42US,0,20,EA,20,PALLT,PAL3H,7,0.35,18,1.25,3.5 X 7  PAL3D,50,12,45,Active,7
335,A3015QB1,P,M60X42W2,0,12,EA,12,PALLT,RAILS,2,0.1667,0,0.1667,3.5 X 7  PAL3D,22,0,15,Active,2
335,A3012MP1,P,M78X12,60,30,EA,90,PALLT,PAL3H,78,0.8667,90,1.8667,3.5 X 5  PAL3H,72,104,0,Active,78
335,A3017JQ1,P,M78X22,0,28,EA,28,PALLT,PAL3H,3,0.1071,294,10.6071,3.5 X 5  PAL3H,5,1,25,Active,3
335,A3015FC1,P,M78X32,0,35,EA,35,PALLT,PAL5H,10,0.2857,455,13.2857,5 x 7 ORANGE,160,0,28,Active,10
335,A3017RR1,P,M78X42,0,16,EA,16,PALLT,RAILS,0,0.0,345,21.5625,3.5 X 7  PAL3D,57,0,26,Active,0
335,A3016ML1,P,M78X72,0,40,EA,40,PALLT,PAL5H,9,0.225,120,3.225,5 x 5 wood pallet,31,25,14,Active,9
335,A3013LD1,P,M78X92,96,48,EA,144,PALLT,PAL5H,35,0.2431,0,0.2431,5 x 7 ORANGE,98,31,4,Active,35
335,A3016FJ1,P,M88805,0,18,CS,18,PALLT,PAL5H,8,0.4444,0,0.4444,5 x 5 wood pallet,40,0,521,Active,8
335,A3014GL1,P,M88905,0,18,CS,18,PALLT,PAL5H,3,0.1667,18,1.1667,5 x 5 wood pallet,36,21,0,Active,3
335,A3014EG1,P,M88906,0,18,CS,18,PALLT,PAL5H,15,0.8333,0,0.8333,5 x 5 wood pallet,43,15,0,Active,15
335,A3014CG1,P,M88907,0,18,CS,18,PALLT,PAL5H,2,0.1111,0,0.1111,5 x 5 wood pallet,53,2,0,Active,2
335,A3017LA1,P,M91X12,0,16,EA,16,PALLT,PAL3H,4,0.25,0,0.25,3.5 X 5  PAL3H,14,2,0,Active,4
335,A3015DU1,P,M91X22,0,36,EA,36,PALLT,PAL5H,6,0.1667,0,0.1667,5 x 7 ORANGE,30,4,0,Active,6
335,A3013KX1,P,M91X42,18,18,CN,36,PALLT,PAL3H,20,0.5556,106,3.5,3.5 X 7  PAL3D,12,0,60,Active,20
335,A3012EJ1,P,M98X12,96,32,EA,128,PALLT,PAL5H,107,0.8359,224,2.5859,5 x 5 wood pallet,30,4,0,Active,75
335,A3013JK1,P,M98X22,84,28,EA,112,PALLT,PAL5H,105,0.9375,252,3.1875,5 x 5 wood pallet,2,208,167,Active,105
335,A3012HM1,P,M98X32,28,28,EA,56,PALLT,PAL5H,55,0.9821,1064,19.9821,5 x 7 ORANGE,37,31,387,Active,55
335,A3011CN1,P,M98X42,56,28,EA,84,PALLT,PAL5H,65,0.7738,364,5.1071,5 x 7 ORANGE,31,155,87,Active,65
335,A3012EH1,P,M98X72,84,28,EA,112,PALLT,PAL5H,107,0.9554,224,2.9554,5 x 5 wood pallet,2,0,17,Active,107
335,A3015NQ1,P,M98X92,0,15,EA,15,PALLT,RAILS,6,0.4,165,11.4,3.5 X 7  PAL3D,16,57,0,Active,6
335,A3015HS1,P,P008-827,0,32,EA,32,PALLT,PAL5H,6,0.1875,0,0.1875,5 x 7 ORANGE,16,0,14,Active,6
335,A3015KW1,P,P014-827,0,32,EA,32,PALLT,PAL5H,6,0.1875,32,1.1875,5 x 7 ORANGE,13,32,37,Active,6
335,A3014DU1,P,P014-898,0,21,EA,21,PALLT,PAL5H,15,0.7143,104,5.6667,5 x 5 wood pallet,18,85,25,Active,15
335,A3015DP1,P,P108-820,0,8,EA,8,PALLT,PAL5H,2,0.25,0,0.25,5 x 7 ORANGE,7,4,2,Active,2
335,A3016KV1,P,P204-706,0,40,EA,40,PALLT,PAL5H,36,0.9,0,0.9,5 x 5 wood pallet,47,26,51,Active,36
335,A3017RP1,P,P204-898,0,10,EA,10,PALLT,PAL3H,5,0.5,85,9.0,3.5 X 7  PAL3D,56,74,81,Active,5
335,A3014EK1,P,P211-130,0,6,CN,6,PALLT,PAL5H,1,0.1667,12,2.1667,5 x 5 wood pallet,25,2,9,Active,1
335,A3016JQ1,P,P228-124,0,6,CN,6,PALLT,PAL5H,4,0.6667,0,0.6667,5 x 5 wood pallet,0,0,11,Active,4
335,A3011CX1,P,P321-050,18,6,CN,24,PALLT,PAL5H,19,0.7917,76,3.9583,5 x 5 wood pallet,54,17,122,Active,19
